doc_id_1,inv_number_1,start_page_1,end_page_1,doc_id_2,inv_number_2,start_page_2,end_page_2,cosine_similarity,fuzzy_score,text_1,text_2
123883_7841_22_23,7841,22,23,123886_7841_28_30,7841,28,30,0.9898174,81,van javas oost cust den maart en gehorsame dienaar was getevkend visscher steenmeth von glan joan gedeon poten gh alephelt heijden dovos sonnemaus junior in margine samarang den maart ao passourouang aan den capitain absalon van der meij command benevens den raad aldaar tctul ue brieff in dato deser hebben wij ontfangen nevens de papieren daar by vermeld waar onder een testament taire dispositie van den tot costij overleden opper cherurgijn cot vander horst en wiens plaats overvaard der clering christiaan goldman om dien dienst te fungeeren welk jnstrement weij wel goed gevonden hebben tapprobeeren en hier beseijden terug te laten gaan ten eijnde aan exkeiteurs overgegeven te werden maar ook tot hun nougt te anneceeren authentique ofschriften van twee obligaten groot rd hollands behalven dies jntresten ten behoeve van den tot batavia ge qualifeceerden notaris jan van visbliet met dias op secentement arresteerd onder dato juleij pass met de geewone ongelden ten lasten van voorn oppere cherirg overseekx werdende selve bij desen gordonneert van javas oost cust onder dato maart ordonneert ten herwaards te besorgen een behoorlijke jnventaris van des overledens nalatenschap en niet te disporeeeren over de daar by vermelde legaken toe dat blijken zijn de evengem schulden voldaan konnen werden wanneer nader ordre wegens dien boedel gege ven sal worden terwijle den eerst getekende den eersten brieff van den command onder voorn dagte kening voor commeinecatie heeft aangenomen en aangesien haar hoog edelens het behaagd hebben op de gedane folisitatie van den command absalmn van der meij hem te accordeeren mits het bekomen gebrek aan syn agesigt na batavia te verlossen gelijk blijke bij inleggend extract eegt hoog gem haar hoog edelens missive van ons sub dato daar aan in goed gevonden hem te laten vervangen door der thans met de pantjallang lamadsang over jaren de capitain tienicies siersma soo werd den vroesz command van der meij gelast op ontfang deser aan sijn successeur voorm transport te doen van het gelagen vervolge ns ook van comp ts aldaar be heeftende effecten en verdere ommeslag bij geschrift en overstaan van expresse gecommteerdens ten sijnde behoorlyk geconfronteerd tegens de waare restanten van dat comptoir in het vervolg na scomp or die te werden gode geslagen en vraatwoord door den,van javas oost cust den maart en gehoorsame dienaar was getekend visscher steenmeth von glan joan gedeon loten gh stlephelt heijden dovos sonnemaus junior in margine samarang den maart ao passourouang aan den capitain absalon van der meij command benevens den raad aldaar tctul brieff in dato deser hebben wij ontfangen nevens de papieren daar by vermeld waar onder een testament taire dispositie van den tot costij overleden opper cherungijn cot van der horst en wiensplaats overvaard der cherurg christiaan goldman om dien dienst te fungeeren welk jnstreement wij wel goed gevonden hebben approbeeren en hier beseijden terug te laten gaan ten eijnde aan exkuteurs overgegeven te werden maar ook tot hun nougt te anneceeren anthentique oftchriften van twee obligatien groot rd hollands behalven dies jntresten ten behoeve van den tot batavia ge qualifeceerden notaris jan van visbliet met dias oppointement arresteerd onder dato juleij pass met de geewone ongelden ten lasten van voorn opper chering overseekx werdende selve bij desen gordomeert van javas oost cust onder dato maart ordonneert ten herwaards te besorgen een behoorlijke jnventaris van des overledens nalatenschap en niet te disporeeeren over de daar by vermelde legaten tot dat blijken zijn de evengem schulden voldaan konnen werden wanneer nader ordre wegens dien boedel gege ven sal worden terwijle den eerst getekende den eersten brieff van den command onder voorn dagte kening voor commeinecatee heeft aangenomen en aangesien haar hoog edelens het behaagd hebben op de gedane solisitatie van den command absalon van den meij hem te accordeeren mits het bekomen gebrek aan syn agesigt na batavia te verlossen geleijk blijkte bij inleggend extract eegt hoog gem haar hoog edelens missive van ons sub dato daar aan en goed gevonden hem te laten vervangen door der thans met de pantjallang lamadsang over varende capitain tienicies siersma soo werd der vroesz command van der meij gelast op ontfang deser aan sijn successeur voorm transport te doen van het gelagen vervolge ns ook van comp ts aldaar be reehtende effecten en verdere ommeslag bij geschrift ten overstaan van expresse gecommiteedens ten eijnde behoorlik geconfronteerd tegens de waare restanten van dae comptoir in het vervolg na scomp ordre te werden gade geslagen en veraatwoord door den van javas ost cust onder dato maart den commandant siersma voormeld waarmede onder vrundelyke groete verblijven onderstond ued goede brinden lager was getekend ab visscher steeneneth von gjlan joan ge deon loten gst meptelt mb heijden devos en someniaus junior in magine sa maraag den maart onderstond accordeert getekend ed baeren claur ten japara aan den onder coopman cornelis breekpot resident benevens den raad aldaar titul leijt bygaande extract van haar hoog edelens messr aan ons in dato deser sal ued consteeren dat hoog gem haar edelheedens requireerende een calcelatie hoe veel de vernieuwing der tot costij ingesorte brug by logie met de voorpoort allesaden gordijn en piquet banken jtem beschoejing rontom de beneden vesting sal komen te rendeeren oversulx werden ue ordonneert ons met berigt daar om trend ten eersten te suspediteeren terwijle heer beseijden nog volgt een ordonnantie na welkers teneur ued sullen moeten verstrecken de te goed zijnde soldeen ge
68180_2681_43_45,2681,43,45,168079_9158_39_42,9158,39,42,0.95232296,81,van cabo de goede hoop den xber le waar mede deese dus kortelijk besluijtende bevelelen wij uwe wel edele groot agtb eerde personen teffens met comp gewigtige be langen in iehora protextie terwijl wij in alle onderdanigheijd betuijgen te sijn onderstand wel edele ertfeste groot agtb manhafte wel wijse voorsienige seer gene reuse heere en edele heeren lager vwe wel edele groot agtb seer onderdanige en gehoorsame dienaaren getekend swellengrebel tulbagh alleman in margine in casteel de goede hoop den xber register der brieven en papie ren dewelke onder huijdigen datum van hier werden afgesonden aen syn hoog edelheijd mijn heere den gouverneur generaal gustaaf willem baron van jmhoff ende edele heeren raden van jndia tot batav de barcq despion namentlijk no van cabo de goede hoop den xber origineele missive door den edelen heer gouverneur hendrik swellengrebel beneevens den raad aan wel gem sijn hoog edelheijd ende edele heeren voor geconsigneert twee copia anthenticq brieven door en aen als vooren gesz oorlog schip eerstelder sub datis en deeser lopende maand xber cognoscement factuuren vande af gescheepte tarw en wijnen in even gem boodem de herstelder copia authenticq rapport van gecommitteer ders leeden uijt den raad van justitie alhier dewelke de gemelde wijnen geproeft en wel geconditioneerd bevonden hebben onkost reek van geene brenger deeser alhier genoten heeft in casteel de goede hoop den xber geteekend slotsboo clercq batavia van cabo de goede hoop den xber onse jongste eerbiedige letteren zijn met het oorlog schip de herstelder aan uwe wel edele groot agtb afgegaan sedert sijn alhier weder arriveert barcq vens nog twee engelse bodems batavia aan den wel edelen gestrengen heere gustaaf willem van jmhoff gouverneur generaal ende de edele heeren raden van india spion lr barck wel edele erntfeste groot agtb manhafte wel wijse voorsienige seer genereu se heere en edele heeren na het afgaan van onse jongste deesen in copia bijgevoegde onderdanige letteren van den en der presente maand december dewelke met het op den dito van hier vertrokkene oorlog schip herstelder aan uwe wel sijn gerigt sijn ver edele groot agtb volgens op de onderstaande datums alhier konnen aen telanden devolgende soo champs als vreemde natien scheepen namentlijk xber barcq spion sonder doden ofsieken spion hof une ne dewelke na op den junij laestl uijt texel in,van cabo de goede hoop den xber waar meede deese duis sortelijk besluijtende beveelen wij uwe wel edele groot agtb eerde personen teffens met comp gewigte ge belangen in jehova protextie terwijl wij in alle onderdanigheijd betuijgen te sijn onderstond wel edele erntfeste groot agtb manhafte wel wijse voorsienige seer ge neveuse heere en edele heeren lager uwe wel edele groot agtb seer onderdanige en gehoorsame dienaren was geteekent swellengrebel tulbagh alleman in margine in casteel de goede hoop den xber nons register der brieven in papieren dewelke onder huijdigen datum van hier werden afgeson den aen sijn hoog edelheijd mijn heere den gouverneur generaal gustaaf willem mn jaron van imhoff ende de edele heeren raden van india van cabo de goede hoop den xober india tot batavia per de barcq de spion namentlijke origineele missive door den edelen heer gouverneur hendrik swellengrebel beneevens den raad aen welgem sijn hoog edelheijt ende de edele heeren raden voorn geconsigneert twee copia authenticq brieven door en aen als vooren gesz per oorlog schip de herstelder sub datis en deeser lopende maand decemb cognoscement factuuren van de afgescheepte tarw en wijnen in even gem boo dem de herstelder copia authenticq rapport van gecommitteer de leeden uijt den raad van justitie alhier dewelke de gemelde wijnen geproeft en wel geconditioneert be vonden hebben onkost reek van geene brenger deeser alhier genoten heeft in casteel de goede hoop den xber geteekent pj slotsboo clercq nots batavia van cabo de goed hoop den ber pr bark spion onse jongste eerbiedige letteren sijn met het oorlog schip de herstel der aen uwe wel ede le groot agtb afge gaan sedert sijn alhier weder arriveert barcq spion hof de uno nevens nog twee en gelse bodems batavia aan den wel edelen gestrengen heere gustaaf willem van imhoff gouverneur generael ende de edele heeren raden van india wel edele erntfeste groot agtb manhafte wel wijse voorsienige seer genereuse heere en edele heeren na het afgaan van onse jongste deesen in copia bijgevoegde onderdanige letteren van den ir en der presente maand december dewelke met het op den dito van hier vertrokke ne oorlog schip herstelder aen uwe wel edele groot agtb sijn gerigt sijn ver volgens op de onderstaande datums alhier comen aen te landen de volgende soo is comp als vreemde natien scheepen namentlijk xber barcq spion sonder doden of sieken dewelke na op den junij laastl uijt texel we in van cabo de goede hoop den xber in zee gelopen te sijn van den tot julij op iago mitsgad van den tot ber op het eijland annebon en voorts van den tot ber op de bust van angola in sekere baaij gen de vier tafels is aengeweest xber het hof de uno met doden geen sieken dat van den tot ber meede aen het eijland iago heeft vertoeft en den aug bevorens alleen uijt zeeland vertrokken is xber benjamin engels schip capitain benjamin waij sijnde met stukken en coppen den september van madras zeijl gegaan mitsgad naar sonden gedestineerd xber ons louw engels schip gemor fterd en bemand met canons en mannen welk onder courmando van cap ralph congreve op den iulij engeland heeft verlaten met voor neemen om naar china reijs te vorderen en
106040_3975_523_526,3975,523,526,95850_3571_127_133,3571,127,133,0.9812043,81,kolombo den january wy beveelen uwel edele hoog achtbaare nevens de swaarwigtige belangens der maatschappije in godes vylige hoede en hebben de eer met verschul digde respect te blyven wel edele hoog achtbaare wijze voorzienige zeer genereuse heeren uw wel edele hoog achtbaare onderdanige en trouwschuldige dienaaren van de graatf afaesz van angelbeek rakel aens gv dribers hennout pd van litter mamland hollenhoven ao nagezien le dulx,kolombo den november wij beveelen uwel edele hoog achtbaere ne vens de zwaarwigtige belangens der maetschap pije in godes veilige hoede en hebben de eere met verschuldigd respect te blijven wel edele hoog achtbaere wijze voorzienige zeer de genereuse heeren uwel edele hoog achtbaare onder danige en trouwschuldige dienaren sm will vatik danielde berk lonmert borwater vne eeegdol mekern haams meier maseltier
42147_1565_81_81,1565,81,81,42145_1565_79_79,1565,79,79,0.9664909,80,rdhianen en andere coloniers os summarium vrije swart en vrije macassaren slaven van nagelboomen en der macasser en en alderhande amboinesen zoort zielen bouton boutonders wardijckers vrugtd halfwv en jongeb,ropianen en andere coloniers summarium os vrije elwort en vrije macossoren slaven van os nagelboomen en en der macasser en alderhanden amboineten bouton ve outonders zoort zielen mardijckers venigten ragsto te jage
42147_1565_81_81,1565,81,81,42294_1565_79_79,1565,79,79,0.9664909,80,rdhianen en andere coloniers os summarium vrije swart en vrije macassaren slaven van nagelboomen en der macasser en en alderhande amboinesen zoort zielen bouton boutonders wardijckers vrugtd halfwv en jongeb,ropianen en andere coloniers summarium os vrije elwort en vrije macossoren slaven van os nagelboomen en en der macasser en alderhanden amboineten bouton ve outonders zoort zielen mardijckers venigten ragsto te jage
91406_3395_321_321,3395,321,321,91405_3395_320_320,3395,320,320,0.99014246,80,notitie van de batta opgeld der pattenasche suca ropijen van den jongsten stempel boven de oude en uytheemsche ropejer voor de maand maart horsonna of oude pattenasche van veele iaaren of mengelmoes van pattenasche morsid abaat sche en dhakkasche agrasche dhillische benarisse van minder alloy soeratsche van sturengzeeb mhamoetsja arkatsche maddrasse morsid abaatsche ponticherische dhakkasche woazvie op de jongst voorgaande van elf iaaren tien pattena ult maart gregl herklots,notitie van de batta opgeld der pattenasche sikka ropien van den iongsten stempel boven de oude en uytheemsche ropyen voor de maand february op de jongst voorgaande van elf iaaren tien horsonna of oude pattenasche van veele iaaren of mengelmoes van pattenasche morsid abaat sche en dhakkasche morsid abaatsche dhakkasche agrasche dhillische benarisse van minder alloy soeratsche van aurengzeeb mhamoetsja arkatsche pondicherische maddrasse waziri pattena ult february ggreg te herklots
78322_2938_51_52,2938,51,52,125966_7864_34_35,7864,34,35,0.9612299,80,van iavas oostcust den maart de zelve voor meeste gedeelte ziek hebben gelegen en dus ook veroorzaakt dat met dies belading wat langer tijd heeft moeten hebben de vrijheijt nemen uw hoog edelhed waarmede hooge dienbare epper zonen in godes heijlige protexie te beveelen en wij met alle ootmoedige diep schuldige hoogagting te mogen ouder schrijven onderstond hoog edele wijdgebiedende heere lager uw hoog edelhed zeer ootmoedige onderdanige en trouwschuldige dienaar was getekend falk in margine tagal adij ult maart batavia aan als vooren qaat iten geleijde dezes met eerlandse vaartuijgen tot haar hoog edelhedens over de gewoonlijke aafel provisie van rijst cappoeren hoen ders en eerden zijnde beaeets voor agt maer den afgezonden blijkens nevensgaande factuur ten hope dat zelve na it bedragen van ge eerde veroegen van haar hoog edelhed mag wezen waarnede met alle die se schuldige eerbied en agtinge van iavas oostcust den april agtinge nij noeme te zijn onderstond hoog edele gestr erntfecte groot agtb man haff te welwijze voorzienige zeer genereuse discrete heer en heeren lager uw hoog edelhedens aarts onderdanige en zeer dehoorkame dienaar was getekent philip bragart in margine paccalongang den april register der expapieren welke op heeden per de pantjalling de amerentie maria aan haar hoog edel hed de hooge indiasche regeering tot batavia gekonden werden door den heer nicolaas hartingh raad extraordinair van nederlands india mits gaders gouverneur en directeur op en elangs iavas noordoost cust benevens den raad tot samarang namentlijk origineele missive van een aan als in hoofde dezes gemeld ged op heeden copia resolutie genomen ien rade van ppolitie aten de den gouvernemente de dato hujus no,van javas oost cust den maer van gemelde bodem ten bedraagen van waar bij gevoegdt staet eenige dagloonen aen javaenschen werk volkeren dien geduurende laden aanboordt hebben moeten senden tot behulp der scheeps volke ren doordien deselve voor meeste gedeelte ziek heb ben geleegen en dus ook veroorsaakt dat met dier belading wat langer tijdt heeft moeten hebben waar meede de vrijheijd neeme uw hoog edelheedens hooge diesbaare persoonen in godes heijligen pro tertie te beveelen en mij met allen ootmoedigen diep schuldige hoogagtinge te moogen onderschrijven onderstondt hoog edelen wijd gebiedende heere la ger uw hoog edelens zeer ootmoedigen onderdee nige en trouwschuldigen dienaar was geteekendt falck in margine stondt tagal adij ult maert batavia aan als vooren gaet ten gelijde deezes met jnlandschen vaartuijgen tot haar hoog edelens over de gewoonelijken tafel provisie van rijst cappoeren hoonders eende zijnde be reets door agt maenden afgesonden blijkens neevens gaende factuura ten bedraagen van hoopen dat het selven na geerde genoegen van haar hoog edelens mag van javas oost cust den april mag weesen waar meede met allen diepschuldigen eerbied en agting mij noeme te zijn onderstondt hoog edelen gestrengen erntfeste groot agtbare manhafte wel wijse voorsienigen seer genereus en discreete heere en ceeren laager uw hoog edelens gants onderdanigen en zeer gehoorsamen dienaar was geteekendt philip bragant in margine stondt paccalongang den april register der papieren welken op heeden per de pantjalling de amerentie maria aan haar hoog edelens de hoogen jn diasche regeering tot batavia gesonden werden door den heer nicolaas hartingh raad extraordinair van nederlands jndia mitsga ders gouverneur en directeur openlangs javas noord oost cust beneevens den raad tot ca marang namentlijk an no alle
78439_2938_51_52,2938,51,52,125966_7864_34_35,7864,34,35,0.9612299,80,van iavas oostcust den maart de zelve voor meeste gedeelte ziek hebben gelegen en dus ook veroorzaakt dat met dies belading wat langer tijd heeft moeten hebben de vrijheijt nemen uw hoog edelhed waarmede hooge dienbare epper zonen in godes heijlige protexie te beveelen en wij met alle ootmoedige diep schuldige hoogagting te mogen ouder schrijven onderstond hoog edele wijdgebiedende heere lager uw hoog edelhed zeer ootmoedige onderdanige en trouwschuldige dienaar was getekend falk in margine tagal adij ult maart batavia aan als vooren qaat iten geleijde dezes met eerlandse vaartuijgen tot haar hoog edelhedens over de gewoonlijke aafel provisie van rijst cappoeren hoen ders en eerden zijnde beaeets voor agt maer den afgezonden blijkens nevensgaande factuur ten hope dat zelve na it bedragen van ge eerde veroegen van haar hoog edelhed mag wezen waarnede met alle die se schuldige eerbied en agtinge van iavas oostcust den april agtinge nij noeme te zijn onderstond hoog edele gestr erntfecte groot agtb man haff te welwijze voorzienige zeer genereuse discrete heer en heeren lager uw hoog edelhedens aarts onderdanige en zeer dehoorkame dienaar was getekent philip bragart in margine paccalongang den april register der expapieren welke op heeden per de pantjalling de amerentie maria aan haar hoog edel hed de hooge indiasche regeering tot batavia gekonden werden door den heer nicolaas hartingh raad extraordinair van nederlands india mits gaders gouverneur en directeur op en elangs iavas noordoost cust benevens den raad tot samarang namentlijk origineele missive van een aan als in hoofde dezes gemeld ged op heeden copia resolutie genomen ien rade van ppolitie aten de den gouvernemente de dato hujus no,van javas oost cust den maer van gemelde bodem ten bedraagen van waar bij gevoegdt staet eenige dagloonen aen javaenschen werk volkeren dien geduurende laden aanboordt hebben moeten senden tot behulp der scheeps volke ren doordien deselve voor meeste gedeelte ziek heb ben geleegen en dus ook veroorsaakt dat met dier belading wat langer tijdt heeft moeten hebben waar meede de vrijheijd neeme uw hoog edelheedens hooge diesbaare persoonen in godes heijligen pro tertie te beveelen en mij met allen ootmoedigen diep schuldige hoogagtinge te moogen onderschrijven onderstondt hoog edelen wijd gebiedende heere la ger uw hoog edelens zeer ootmoedigen onderdee nige en trouwschuldigen dienaar was geteekendt falck in margine stondt tagal adij ult maert batavia aan als vooren gaet ten gelijde deezes met jnlandschen vaartuijgen tot haar hoog edelens over de gewoonelijken tafel provisie van rijst cappoeren hoonders eende zijnde be reets door agt maenden afgesonden blijkens neevens gaende factuura ten bedraagen van hoopen dat het selven na geerde genoegen van haar hoog edelens mag van javas oost cust den april mag weesen waar meede met allen diepschuldigen eerbied en agting mij noeme te zijn onderstondt hoog edelen gestrengen erntfeste groot agtbare manhafte wel wijse voorsienigen seer genereus en discreete heere en ceeren laager uw hoog edelens gants onderdanigen en zeer gehoorsamen dienaar was geteekendt philip bragant in margine stondt paccalongang den april register der papieren welken op heeden per de pantjalling de amerentie maria aan haar hoog edelens de hoogen jn diasche regeering tot batavia gesonden werden door den heer nicolaas hartingh raad extraordinair van nederlands jndia mitsga ders gouverneur en directeur openlangs javas noord oost cust beneevens den raad tot ca marang namentlijk an no alle
146203_8437_74_75,8437,74,75,146208_8437_82_83,8437,82,83,0.9589408,80,perzonen per transport van hier neevens gemeene zeevaerende waar van bereeds hier voren benoemd zijn wijders van hage als mattroos in jndia aangeland cliaas hendriks loppersum ooploper rotterdam adrianus houtman johan philip seijsselaar middelburg arnoldus vermeeren amsterdam cornelis de bruijn johan hendrik stephan johannes willem jan ba jan dipp cornelis johannes jan enge theobald christoffel gerrebrand cornelis van perzonen fredrik felix nagezien cs nagesien hartman hartman et perzoonen in geheelt weeten generaele lijst der geaulificeerdens en verdere actueele bediendens dewelke dato deeze ten deezen comptoire present bescheijden zijn met bekendstelling van jaar hunner bezo dering tot de qualiteiten en jaar wunner af lute aanstelling desamplen die zijtans tekleeden resident onderkoopman pr tweede resident jndia aangeland aan zijn edelheijd uun hoog edel verhoogd den hoog edelen groot achtbaaren heer den ed verhoogd mr willem arnold alting gouverneur generaal beneevens de weledele heeren raeden stet aangl van neederlands india gechaart verhoogd jndia aangeland en hoog edelh verhoogd jf hoog edel groot achtbaar heer edia aangeland uw hoog edelh verhoogd en india aangeland weledele heeren uw hoog ed verhoogd seedert de depeche onser zeerneedrige van den jndia aangeland nww hoogedele hoogd maart den geleijde van thin vaartuijgen hebben wij bij den koning alle moogelijkes int de heer pieter walbeeck cuilemburg troan als onderkoopm en coopman en eerste aanties angeland,perzonen per transport van hier neevens gemeene zeevaerende waar van bereeds hier voren benoemd zijn wijders van hage als om matros in jndia aangeland claas hendriks loppersum ooploper adrianus houtman rotterdam johan philip seijsselaar middelburg arnoldus vermeeren amsterdam cornelis de bruijn johan hendrik stenhan johannes willem jan ba jan diff cornelis johannes jan eng theobeld christoffel gerrebrand cornelis va perzonen fredrik felix nagejin hartman perzoonen in geheelt weeten generaele eijst der geaulificeerdens en verdere actueele bediendens dewelke dato deeze ten deezen comptoire present bescheijden zijn met bekendstelling van jaar hunner bezo derin tot de qualiteiten en jaar hunner afso lute aanstelling desamplen die zij thanstekleeden de heer pieter walbeeck veuilemburg twan als onderkoopman vor koopman en eerste resident onderkoopman tweede resident jndia aangeland uw hoog edel verhoogd willem arnold atting dia aangeland un hoog ed verhoogd gouverneur generaal beneevens de weledele heeren raeden van neederlandsch india solaagt gechant verhoogd hoog edel groot achtbaar heer nia aangeland en hoog edelh verhoogd dia aangeland welldele heeren in hoog edelh verhoogd india aangeland uuw hoog ed verhoogd zeedert onze laatste zeer needrige van den dee ndia aangeland zer eenige vaartuijgen met thin van banca hoog edelhs hoogd arriveert zijnde hebben wij den koning aan zijn edelheijd den hoog edelen groot achtbaaren heer ernstig ngeland
74_9025_1133_1134,9025,1133,1134,58296_2474_1209_1211,2474,1209,1211,0.9662691,80,van mallabaar onder dato april to defert the service off the noble companij but in cate anij off them valuntarileijde whe think itour in dispensible duzij te give them protection this it all the answer we give tha your protest as it leems tobe loaded with so manij levere reflections on the houble united englisch hast india companij and which wesholl toke kare to trans nit thothe hon de stephen lauw eir president and gouverneur council off bombaij and in case thaij are pleated te ordres us to give ijou anij satisfaction weshall com plij therewith andare onderstond hondele sirr sirs your most affectionale friends and verij humble servants was getekend salisburij tho pattle en rich sanders iin margine ansjengo marchthe naar dat mij ter kennisse gebragt is dat vea costi stond te komen heb ik gistere int fort dagwade gelaten mijn cousijn den brigadier don louis de botelho om bij ved in persoon aanboord te gaan en ve in plaatse te oom plimenteeren mitsgad ve een sake van seer grote importantie omtrent onse natie te com municeeren en nademaal mij soo momenteel kennisse word gegeven van fort de morningor dat van mallabaar onder dato april dat ved vloot heden morgen in gesigt is ge raakt soo send ik een veerdig vaartuijg ve toe met versoek dat gelievende de goedheijd te hebben om alhier voor agwade ten anker te komen omme van gem mijn coutijn te verstaan tgeint bij ved sal voordragen ik vertwagt van ved dese gunste ende gelegent heijd van ve behargelijke dienste te konnen doen god bewaard ved lange haren goa den maart ved dienaar getekend graaff van sandomil onderstond aan den generaal commandant der vloot van de honorable hollandsche maatschappij lager stond accordeert geteekend dorpen sec nog lager accordeert getue di dikrouse cleren ga aan sijn excellentie der graaff van sandomil don pedro masquerenha nicezoij van portugals india excellenten en welgeboornen heer door den vaandrig van ve exrell ioseph moreera des lemes heb ik eere gehad te ontfangen veexcell eerde missive en dies,van mallabaar onder dato april others that have not the passport of the honble uni ted english hastjndia companij which we are assured theij have right to geve as well as anij other nation we shal lonlij saij thathe complijed with the orders geven him for that purpose and wedo assure ijour hon that here has never been anij methorsused to kutice jour people to desert the service off te noble companij but in case anij off them voluntarilijdo we think it our in dispensible dusij to give them protection this is all the answer we give to your protest as it seems to be loaded with so manij severe reflections on the honble united english hast jndia companijand which we shall take care to trans mit to the houble stephen lan esq president and governour council off bombaij and in case theij are pleated to ordres us to give ijou anij satisfaction we shall com plij therewith andare onderstond honble sir siers your most affec tionale friends and verij humble servants mallabaar onder dato april van servants was getekend salisburij tho pattle en rich sanders in mar ginie anjengo march the waar dat mij ter kenisse gebragd is dat ued cottij stond te komen heb ik gisteren in fort agwade gelaten mijn cousain den brigardier don louis de rotelho om bij ved in per soon aan boord te gaan en ved in plaatse te complimenteeren mitsg ved een saeke van seer groote importantie omtrend onse natie te communiceeren en nademaal mij soo momenteel kennisse word gegeven van fort de mormingon dat ved vloot hee den morgen in gesigd is geraakt soo send ik een veerdig vaartuijg ved toe met verzoek dat gelieve de goedheijd te hebben om alhier voor agwade ten anker te komen omme van gem mijn cousain te verstaan gunt bij ve sal voordragen ik verwagt van ved deze gunste ende gelegentheijd van ved behagelijke diensten te konnen doen god bewaard ved lange jaaen goa den maart veed die naar was getekend graaff van sandomie onder van mallabaar onder dato april onderstond aan den generaal commandant der vlood van de honorable hollandsche maat schappij lager stond accordeerd getekend dorpen sec nog lager accordeerd getek krouse de clerq goa aan zijn excellentie den grave van candomil don pedro masquerenha vice roij van portugaals jndia excellenten en wel gebooren heere door den vaandrig van ve excellentie joseph moreira des lemes heb ik eere gehad te ontfangen ve excell eerde missive en dies inhoud verstaan hebbende heb ik niet kunnen manqueeren het beleeft verzoek van ve excell advoneeren dog verzoeke ve excell seer vrin delyk dat den heer brigardier maar aanstonds gelieft te komen sonder eenige cardana op dat wij geen beled hebben in onze reijze wijders bedanke ve excell voor de beloofde aan bieding
